id_venda,data,produto,categoria,regiao,vendedor,preco_unitario,quantidade,receita,custo,lucro
8295,2022-09-22,Webcam,Vídeo,Sudeste,Daniela,7090.42,5,35452.1,19732.65,15719.45
8296,2021-12-04,Notebook,Computadores,Norte,Fernanda,3458.48,7,24209.36,14357.51,9851.85
8297,2022-01-14,Notebook,Computadores,Nordeste,Gabriel,6461.69,2,12923.38,7591.15,5332.23
8298,2023-10-08,Headset,Áudio,Centro-Oeste,Helena,6783.44,9,61050.96,37106.0,23944.96
8299,2021-07-07,Monitor,Monitores,Centro-Oeste,Gabriel,4041.99,9,36377.91,28967.91,7410.0
8300,2023-03-28,Webcam,Vídeo,Sul,Eduardo,3759.29,1,3759.29,2001.9,1757.39
8301,2023-06-27,HD Externo,Armazenamento,Centro-Oeste,Daniela,7405.43,10,74054.3,61425.71,12628.59
8302,2022-01-11,HD Externo,Armazenamento,Sudeste,Bruno,3841.0,1,3841.0,3149.78,691.22
8303,2023-12-21,Notebook,Computadores,Nordeste,Bruno,2563.92,10,25639.2,16504.29,9134.91
8304,2021-04-05,Notebook,Computadores,Nordeste,Bruno,5443.94,10,54439.4,44986.92,9452.48
8305,2023-04-01,Webcam,Vídeo,Sudeste,Helena,4841.1,1,4841.1,2747.47,2093.63
8306,2023-11-12,Monitor,Monitores,Nordeste,Carlos,6827.67,9,61449.03,35866.85,25582.18
8307,2024-04-04,Notebook,Computadores,Sudeste,Helena,5639.48,3,16918.44,13207.58,3710.86
8308,2023-09-28,Notebook,Computadores,Sudeste,Carlos,3491.15,1,3491.15,2550.87,940.28
8309,2022-07-06,HD Externo,Armazenamento,Norte,Eduardo,3901.57,1,3901.57,3041.81,859.76
8310,2023-09-20,Headset,Áudio,Norte,Daniela,2173.32,7,15213.24,12032.31,3180.93
8311,2021-05-17,SSD,Armazenamento,Nordeste,Daniela,6199.02,3,18597.06,14608.01,3989.05
8312,2024-07-21,SSD,Armazenamento,Norte,Gabriel,1746.16,7,12223.12,8117.15,4105.97
8313,2021-07-19,Monitor,Monitores,Norte,Ana,6975.76,2,13951.52,10945.66,3005.86
8314,2022-12-28,SSD,Armazenamento,Norte,Eduardo,7750.31,9,69752.79,40258.67,29494.12
8315,2021-02-07,SSD,Armazenamento,Sudeste,Ana,2685.71,3,8057.13,5166.62,2890.51
8316,2021-03-20,Teclado,Periféricos,Norte,Daniela,7838.39,4,31353.56,16009.77,15343.79
8317,2021-10-27,Teclado,Periféricos,Sudeste,Ana,6766.49,7,47365.43,39539.73,7825.7
8318,2024-11-10,Headset,Áudio,Sudeste,Daniela,1457.86,10,14578.6,10315.48,4263.12
8319,2022-01-04,Webcam,Vídeo,Sul,Ana,1644.42,7,11510.94,6348.95,5161.99
8320,2023-12-08,Webcam,Vídeo,Nordeste,Daniela,1594.41,1,1594.41,1082.65,511.76
8321,2024-01-28,Webcam,Vídeo,Sudeste,Helena,5240.31,3,15720.93,9994.84,5726.09
8322,2023-05-29,Headset,Áudio,Sul,Fernanda,7087.71,1,7087.71,6018.14,1069.57
8323,2022-11-04,HD Externo,Armazenamento,Centro-Oeste,Ana,3267.56,6,19605.36,11793.72,7811.64
8324,2021-12-29,Webcam,Vídeo,Centro-Oeste,Ana,3862.24,1,3862.24,2731.66,1130.58
8325,2021-11-25,Notebook,Computadores,Centro-Oeste,Carlos,6823.56,4,27294.24,15267.46,12026.78
8326,2021-06-06,SSD,Armazenamento,Centro-Oeste,Eduardo,6665.94,8,53327.52,40996.09,12331.43
8327,2022-12-11,Monitor,Monitores,Norte,Helena,3942.8,4,15771.2,10803.09,4968.11
8328,2022-11-05,SSD,Armazenamento,Nordeste,Ana,4642.59,7,32498.13,21124.55,11373.58
8329,2024-11-12,Headset,Áudio,Sudeste,Carlos,5832.49,10,58324.9,31028.33,27296.57
8330,2022-03-06,Monitor,Monitores,Norte,Helena,843.81,4,3375.24,2177.48,1197.76
8331,2022-03-06,Notebook,Computadores,Norte,Fernanda,5001.39,9,45012.51,30198.85,14813.66
8332,2023-02-25,Notebook,Computadores,Norte,Gabriel,3259.88,9,29338.92,24656.16,4682.76
8333,2023-12-01,Headset,Áudio,Nordeste,Helena,795.17,4,3180.68,1859.96,1320.72
8334,2021-07-05,SSD,Armazenamento,Sul,Eduardo,3769.91,4,15079.64,11223.62,3856.02
8335,2021-09-15,Webcam,Vídeo,Centro-Oeste,Ana,1744.09,10,17440.9,9419.97,8020.93
8336,2024-05-30,SSD,Armazenamento,Sul,Bruno,3391.08,2,6782.16,5682.93,1099.23
8337,2024-04-21,Teclado,Periféricos,Sudeste,Gabriel,2060.47,3,6181.41,5038.49,1142.92
8338,2022-10-31,Mouse,Periféricos,Centro-Oeste,Eduardo,7414.25,9,66728.25,56583.61,10144.64
8339,2023-10-02,Mouse,Periféricos,Centro-Oeste,Fernanda,3018.82,3,9056.46,5569.99,3486.47
8340,2024-09-14,Notebook,Computadores,Centro-Oeste,Carlos,2023.1,3,6069.3,3238.06,2831.24
8341,2023-01-24,Mouse,Periféricos,Sudeste,Daniela,2592.3,4,10369.2,6278.83,4090.37
8342,2024-09-09,HD Externo,Armazenamento,Sudeste,Gabriel,3135.13,2,6270.26,3956.77,2313.49
8343,2023-08-09,Headset,Áudio,Sul,Daniela,1263.74,10,12637.4,9059.84,3577.56
8344,2024-03-01,Webcam,Vídeo,Sudeste,Carlos,6743.19,1,6743.19,3535.04,3208.15
8345,2024-01-07,Monitor,Monitores,Centro-Oeste,Ana,5423.13,1,5423.13,3999.89,1423.24
8346,2024-11-10,Mouse,Periféricos,Norte,Gabriel,2879.53,5,14397.65,8052.43,6345.22
8347,2023-04-30,SSD,Armazenamento,Norte,Bruno,2855.09,6,17130.54,11215.28,5915.26
8348,2024-01-02,Webcam,Vídeo,Norte,Carlos,301.64,10,3016.4,2202.66,813.74
8349,2022-02-04,Notebook,Computadores,Norte,Carlos,2335.95,7,16351.65,13057.89,3293.76
8350,2023-04-27,Webcam,Vídeo,Sudeste,Ana,891.69,8,7133.52,5811.81,1321.71
8351,2021-07-30,SSD,Armazenamento,Sudeste,Bruno,1452.41,9,13071.69,7158.25,5913.44
8352,2022-03-14,Notebook,Computadores,Sul,Daniela,6124.75,7,42873.25,29954.75,12918.5
8353,2024-02-04,Webcam,Vídeo,Sul,Carlos,2787.3,2,5574.6,3183.74,2390.86
8354,2022-08-30,Notebook,Computadores,Centro-Oeste,Helena,3836.53,1,3836.53,3223.07,613.46
8355,2022-07-28,Monitor,Monitores,Sul,Fernanda,1561.29,4,6245.16,3645.46,2599.7
8356,2024-01-23,Headset,Áudio,Sul,Helena,7879.58,9,70916.22,58970.9,11945.32
8357,2024-07-04,Webcam,Vídeo,Nordeste,Helena,126.23,7,883.61,705.18,178.43
8358,2022-06-11,Teclado,Periféricos,Sudeste,Carlos,980.99,8,7847.92,6126.88,1721.04
8359,2022-03-11,Teclado,Periféricos,Norte,Bruno,6817.04,10,68170.4,48686.39,19484.01
8360,2024-07-27,Webcam,Vídeo,Norte,Gabriel,724.97,4,2899.88,2386.05,513.83
8361,2023-10-22,Teclado,Periféricos,Norte,Fernanda,2560.29,3,7680.87,5481.78,2199.09
8362,2021-01-15,Headset,Áudio,Centro-Oeste,Helena,3231.63,5,16158.15,11341.36,4816.79
8363,2023-06-17,SSD,Armazenamento,Norte,Carlos,4066.95,9,36602.55,24141.66,12460.89
8364,2024-02-06,HD Externo,Armazenamento,Nordeste,Carlos,1098.51,10,10985.1,6992.01,3993.09
8365,2024-02-21,Notebook,Computadores,Sudeste,Fernanda,4901.76,9,44115.84,36456.37,7659.47
8366,2024-06-11,Monitor,Monitores,Nordeste,Ana,1403.92,5,7019.6,4194.96,2824.64
8367,2022-02-13,SSD,Armazenamento,Sul,Gabriel,6061.75,3,18185.25,15186.27,2998.98
8368,2021-11-02,Headset,Áudio,Sul,Gabriel,4972.54,5,24862.7,15770.71,9091.99
8369,2022-09-08,Headset,Áudio,Nordeste,Fernanda,5890.52,6,35343.12,21839.36,13503.76
8370,2024-09-17,Webcam,Vídeo,Sul,Bruno,411.14,5,2055.7,1595.9,459.8
8371,2022-07-13,HD Externo,Armazenamento,Nordeste,Carlos,7780.3,9,70022.7,35150.95,34871.75
8372,2022-05-19,HD Externo,Armazenamento,Centro-Oeste,Daniela,1666.32,2,3332.64,2764.69,567.95
8373,2023-12-08,SSD,Armazenamento,Norte,Carlos,6515.45,1,6515.45,5245.31,1270.14
8374,2023-11-23,Webcam,Vídeo,Sudeste,Daniela,3394.95,6,20369.7,15142.33,5227.37
8375,2023-02-09,Webcam,Vídeo,Norte,Gabriel,5553.94,10,55539.4,36806.24,18733.16
8376,2024-05-15,Webcam,Vídeo,Sul,Ana,1398.26,6,8389.56,7125.97,1263.59
8377,2023-10-03,Teclado,Periféricos,Norte,Eduardo,854.0,9,7686.0,6463.45,1222.55
8378,2024-05-27,Headset,Áudio,Nordeste,Gabriel,5559.41,8,44475.28,34564.71,9910.57
8379,2021-08-31,SSD,Armazenamento,Nordeste,Helena,7680.94,3,23042.82,14107.43,8935.39
8380,2024-03-31,Notebook,Computadores,Norte,Daniela,5923.36,4,23693.44,15314.65,8378.79
8381,2023-05-30,HD Externo,Armazenamento,Sudeste,Carlos,2565.0,9,23085.0,12285.66,10799.34
8382,2023-06-06,Notebook,Computadores,Norte,Eduardo,7997.05,3,23991.15,17420.79,6570.36
8383,2021-06-18,Mouse,Periféricos,Centro-Oeste,Eduardo,2791.85,10,27918.5,14055.42,13863.08
8384,2021-12-07,Teclado,Periféricos,Nordeste,Carlos,1732.35,5,8661.75,7321.43,1340.32
8385,2023-04-08,Webcam,Vídeo,Norte,Carlos,4934.24,8,39473.92,21811.74,17662.18
8386,2023-03-28,Notebook,Computadores,Sudeste,Gabriel,186.06,6,1116.36,692.88,423.48
8387,2024-10-14,Webcam,Vídeo,Sudeste,Bruno,730.56,3,2191.68,1834.46,357.22
8388,2021-10-31,SSD,Armazenamento,Sudeste,Eduardo,5211.38,4,20845.52,11977.32,8868.2
8389,2023-08-21,HD Externo,Armazenamento,Centro-Oeste,Fernanda,3200.99,9,28808.91,20378.17,8430.74
8390,2021-05-03,Teclado,Periféricos,Centro-Oeste,Fernanda,555.46,9,4999.14,3116.38,1882.76
8391,2024-09-30,HD Externo,Armazenamento,Sudeste,Helena,2667.11,7,18669.77,15409.65,3260.12
8392,2024-01-03,SSD,Armazenamento,Sudeste,Eduardo,3757.42,7,26301.94,13579.11,12722.83
8393,2023-07-18,Headset,Áudio,Nordeste,Eduardo,527.36,7,3691.52,2300.58,1390.94
8394,2022-01-08,Webcam,Vídeo,Sul,Bruno,1419.25,2,2838.5,1954.85,883.65
8395,2024-04-06,Headset,Áudio,Nordeste,Daniela,7197.73,1,7197.73,3836.2,3361.53
8396,2023-03-16,Mouse,Periféricos,Sul,Ana,5140.18,8,41121.44,22970.48,18150.96
8397,2021-02-21,SSD,Armazenamento,Sudeste,Gabriel,6739.91,8,53919.28,28390.15,25529.13
8398,2024-06-11,HD Externo,Armazenamento,Nordeste,Helena,5983.14,8,47865.12,29381.03,18484.09
8399,2023-09-24,Headset,Áudio,Norte,Gabriel,6270.83,8,50166.64,38703.27,11463.37
8400,2021-03-19,Teclado,Periféricos,Nordeste,Eduardo,3587.62,1,3587.62,2018.63,1568.99
8401,2023-11-15,Mouse,Periféricos,Nordeste,Gabriel,3586.18,9,32275.62,19742.61,12533.01
8402,2024-10-26,Webcam,Vídeo,Nordeste,Daniela,3889.21,7,27224.47,20564.2,6660.27
8403,2021-11-22,SSD,Armazenamento,Sudeste,Bruno,1455.88,3,4367.64,3422.39,945.25
8404,2023-02-27,Mouse,Periféricos,Nordeste,Eduardo,5133.66,6,30801.96,23438.4,7363.56
8405,2022-02-11,Monitor,Monitores,Norte,Carlos,3505.22,7,24536.54,13280.99,11255.55
8406,2025-01-21,Monitor,Monitores,Nordeste,Eduardo,3873.93,10,38739.3,26889.3,11850.0
8407,2021-04-26,Notebook,Computadores,Norte,Eduardo,4314.52,3,12943.56,9266.92,3676.64
8408,2023-01-06,SSD,Armazenamento,Sul,Fernanda,1295.47,6,7772.82,5101.4,2671.42
8409,2022-06-14,SSD,Armazenamento,Sudeste,Ana,5525.46,6,33152.76,22149.88,11002.88
8410,2022-08-31,Monitor,Monitores,Nordeste,Daniela,7424.92,7,51974.44,41026.53,10947.91
8411,2021-02-01,Teclado,Periféricos,Nordeste,Fernanda,1305.31,5,6526.55,4704.39,1822.16
8412,2022-02-13,Mouse,Periféricos,Nordeste,Daniela,1560.97,8,12487.76,7445.95,5041.81
8413,2023-03-30,Teclado,Periféricos,Norte,Ana,3184.38,10,31843.8,23783.43,8060.37
8414,2021-06-02,Mouse,Periféricos,Norte,Helena,7956.51,10,79565.1,47937.69,31627.41
8415,2023-09-11,Webcam,Vídeo,Norte,Ana,7210.15,2,14420.3,11228.98,3191.32
8416,2023-08-25,Notebook,Computadores,Norte,Gabriel,6696.83,3,20090.49,10892.41,9198.08
8417,2024-01-24,HD Externo,Armazenamento,Sul,Carlos,2701.42,10,27014.2,17685.96,9328.24
8418,2021-08-16,Mouse,Periféricos,Norte,Fernanda,1027.32,6,6163.92,4495.22,1668.7
8419,2023-06-08,Mouse,Periféricos,Sudeste,Daniela,6412.68,5,32063.4,25563.46,6499.94
8420,2022-04-09,HD Externo,Armazenamento,Sul,Helena,815.52,9,7339.68,5553.01,1786.67
8421,2024-02-09,Mouse,Periféricos,Sul,Carlos,4440.55,7,31083.85,25758.29,5325.56
8422,2023-07-11,SSD,Armazenamento,Sul,Ana,1239.78,4,4959.12,3981.5,977.62
8423,2024-02-25,Monitor,Monitores,Centro-Oeste,Daniela,5361.43,9,48252.87,40426.04,7826.83
8424,2023-08-02,HD Externo,Armazenamento,Norte,Carlos,1019.39,1,1019.39,588.66,430.73
8425,2021-02-17,HD Externo,Armazenamento,Sudeste,Bruno,2545.31,1,2545.31,2076.08,469.23
8426,2021-03-10,Monitor,Monitores,Centro-Oeste,Bruno,3022.41,3,9067.23,5053.98,4013.25
8427,2023-06-02,SSD,Armazenamento,Sul,Eduardo,6251.23,5,31256.15,23952.69,7303.46
8428,2024-07-21,Webcam,Vídeo,Centro-Oeste,Helena,970.15,4,3880.6,3044.6,836.0
8429,2021-02-20,Webcam,Vídeo,Sudeste,Carlos,3028.6,10,30286.0,23439.78,6846.22
8430,2022-08-05,Headset,Áudio,Sudeste,Gabriel,6104.78,1,6104.78,3100.5,3004.28
8431,2024-11-27,Teclado,Periféricos,Sudeste,Bruno,5617.34,3,16852.02,10681.04,6170.98
8432,2023-03-26,Monitor,Monitores,Norte,Carlos,7870.06,6,47220.36,39413.3,7807.06
8433,2024-05-05,Headset,Áudio,Norte,Ana,2159.2,2,4318.4,3430.97,887.43
8434,2024-07-20,SSD,Armazenamento,Nordeste,Eduardo,7140.24,1,7140.24,4773.34,2366.9
8435,2023-11-23,Webcam,Vídeo,Nordeste,Eduardo,2573.61,2,5147.22,4279.47,867.75
8436,2022-12-13,Webcam,Vídeo,Nordeste,Fernanda,3618.62,8,28948.96,22950.04,5998.92
8437,2021-07-13,Mouse,Periféricos,Nordeste,Ana,6794.45,8,54355.6,28164.35,26191.25
8438,2022-02-27,Mouse,Periféricos,Nordeste,Carlos,5188.99,5,25944.95,13252.64,12692.31
8439,2024-10-25,Monitor,Monitores,Nordeste,Helena,2484.92,3,7454.76,4345.56,3109.2
8440,2024-07-07,Notebook,Computadores,Norte,Helena,1887.62,6,11325.72,6715.46,4610.26
8441,2024-08-11,Headset,Áudio,Centro-Oeste,Fernanda,2032.17,4,8128.68,5418.93,2709.75
8442,2024-02-17,HD Externo,Armazenamento,Sul,Carlos,5099.86,2,10199.72,7689.06,2510.66
8443,2023-09-13,Mouse,Periféricos,Sudeste,Ana,5030.02,7,35210.14,19312.47,15897.67
8444,2024-01-02,HD Externo,Armazenamento,Centro-Oeste,Gabriel,3106.99,4,12427.96,7330.64,5097.32
8445,2023-04-24,SSD,Armazenamento,Nordeste,Helena,2049.02,4,8196.08,4899.71,3296.37
8446,2022-06-17,Teclado,Periféricos,Sul,Bruno,314.78,9,2833.02,1971.59,861.43
8447,2024-09-26,Monitor,Monitores,Nordeste,Ana,4127.46,3,12382.38,8443.77,3938.61
8448,2021-08-14,Webcam,Vídeo,Sudeste,Daniela,3622.65,5,18113.25,13921.58,4191.67
8449,2022-11-11,Monitor,Monitores,Norte,Bruno,6838.96,2,13677.92,10673.64,3004.28
8450,2024-07-02,Webcam,Vídeo,Nordeste,Ana,6698.29,5,33491.45,16817.75,16673.7
8451,2024-11-09,Notebook,Computadores,Sul,Carlos,2287.21,2,4574.42,3587.16,987.26
8452,2022-05-30,SSD,Armazenamento,Centro-Oeste,Carlos,4140.49,8,33123.92,26005.94,7117.98
8453,2023-05-16,Mouse,Periféricos,Nordeste,Bruno,2635.24,1,2635.24,1787.86,847.38
8454,2024-10-08,Headset,Áudio,Sul,Helena,1822.89,7,12760.23,9425.47,3334.76
8455,2021-10-22,Webcam,Vídeo,Nordeste,Daniela,1613.48,8,12907.84,7071.24,5836.6
8456,2023-11-15,HD Externo,Armazenamento,Centro-Oeste,Ana,5629.37,7,39405.59,19791.95,19613.64
8457,2024-04-22,SSD,Armazenamento,Sudeste,Bruno,7140.24,2,14280.48,8220.77,6059.71
8458,2025-01-21,Monitor,Monitores,Sudeste,Gabriel,4102.79,8,32822.32,25323.27,7499.05
8459,2024-05-22,Mouse,Periféricos,Nordeste,Bruno,2125.1,9,19125.9,9651.51,9474.39
8460,2024-07-30,Mouse,Periféricos,Nordeste,Helena,4704.04,1,4704.04,3935.21,768.83
8461,2023-07-03,Teclado,Periféricos,Sudeste,Gabriel,2853.53,3,8560.59,4583.93,3976.66
8462,2024-01-11,Webcam,Vídeo,Nordeste,Bruno,269.26,5,1346.3,729.71,616.59
8463,2024-12-03,Mouse,Periféricos,Norte,Carlos,1314.77,3,3944.31,2698.08,1246.23
8464,2023-09-15,Webcam,Vídeo,Sul,Daniela,1763.41,9,15870.69,11270.5,4600.19
8465,2022-09-15,Webcam,Vídeo,Centro-Oeste,Carlos,7159.68,8,57277.44,30300.24,26977.2
8466,2021-01-22,Mouse,Periféricos,Sul,Eduardo,3553.42,7,24873.94,16250.27,8623.67
8467,2021-07-12,Teclado,Periféricos,Norte,Eduardo,1839.51,5,9197.55,5902.11,3295.44
8468,2024-01-12,Teclado,Periféricos,Norte,Fernanda,4018.43,1,4018.43,2704.2,1314.23
8469,2021-01-27,Teclado,Periféricos,Norte,Ana,5665.28,4,22661.12,13933.99,8727.13
8470,2021-11-20,Monitor,Monitores,Sul,Gabriel,1875.71,6,11254.26,5668.65,5585.61
8471,2023-04-03,Teclado,Periféricos,Nordeste,Fernanda,5683.66,7,39785.62,33456.16,6329.46
8472,2022-03-19,Mouse,Periféricos,Norte,Ana,4992.24,4,19968.96,10487.01,9481.95
8473,2022-09-28,Notebook,Computadores,Sudeste,Helena,1372.34,6,8234.04,5712.26,2521.78
8474,2022-10-13,Mouse,Periféricos,Centro-Oeste,Fernanda,6844.17,3,20532.51,10877.39,9655.12
8475,2024-09-16,Webcam,Vídeo,Sul,Helena,4057.62,6,24345.72,20027.8,4317.92
8476,2021-11-25,Monitor,Monitores,Nordeste,Gabriel,5361.26,3,16083.78,10251.18,5832.6
8477,2024-09-19,SSD,Armazenamento,Nordeste,Bruno,6072.78,2,12145.56,9912.12,2233.44
8478,2021-01-23,Webcam,Vídeo,Sudeste,Ana,3690.18,7,25831.26,19400.46,6430.8
8479,2021-03-15,Webcam,Vídeo,Sudeste,Ana,2823.77,9,25413.93,18521.78,6892.15
8480,2023-02-08,Monitor,Monitores,Sudeste,Daniela,232.85,10,2328.5,1491.62,836.88
8481,2022-04-07,Webcam,Vídeo,Nordeste,Daniela,4905.74,4,19622.96,16114.26,3508.7
8482,2021-06-05,Monitor,Monitores,Centro-Oeste,Carlos,5684.85,5,28424.25,19168.9,9255.35
8483,2023-03-16,Webcam,Vídeo,Sul,Gabriel,6742.74,9,60684.66,35949.35,24735.31
8484,2024-11-08,Headset,Áudio,Centro-Oeste,Carlos,2759.34,1,2759.34,1457.44,1301.9
8485,2025-01-08,Webcam,Vídeo,Sul,Carlos,7612.78,2,15225.56,10501.21,4724.35
8486,2022-11-18,Webcam,Vídeo,Nordeste,Gabriel,1805.1,1,1805.1,1400.68,404.42
8487,2021-04-14,Teclado,Periféricos,Centro-Oeste,Fernanda,7060.31,4,28241.24,17623.04,10618.2
8488,2021-10-29,Monitor,Monitores,Nordeste,Eduardo,1342.51,7,9397.57,7190.99,2206.58
8489,2024-11-14,Webcam,Vídeo,Norte,Helena,1796.15,7,12573.05,9081.79,3491.26
8490,2022-06-22,Monitor,Monitores,Norte,Gabriel,4299.31,2,8598.62,6383.84,2214.78
8491,2022-08-31,SSD,Armazenamento,Sul,Helena,6681.36,1,6681.36,3686.38,2994.98
8492,2021-10-31,Webcam,Vídeo,Sudeste,Daniela,5458.12,6,32748.72,17180.32,15568.4
8493,2024-02-01,HD Externo,Armazenamento,Nordeste,Ana,256.51,2,513.02,308.95,204.07
8494,2021-01-30,Mouse,Periféricos,Centro-Oeste,Daniela,2497.04,1,2497.04,1588.25,908.79
8495,2021-08-27,Webcam,Vídeo,Sudeste,Ana,589.32,6,3535.92,2089.2,1446.72
8496,2023-05-25,Mouse,Periféricos,Nordeste,Ana,5082.56,10,50825.6,32837.38,17988.22
8497,2023-09-02,Monitor,Monitores,Nordeste,Helena,4145.78,10,41457.8,31116.66,10341.14
8498,2024-09-11,HD Externo,Armazenamento,Centro-Oeste,Helena,4670.04,3,14010.12,11600.03,2410.09
8499,2024-08-04,SSD,Armazenamento,Sul,Bruno,341.13,2,682.26,560.84,121.42
8500,2021-11-30,Headset,Áudio,Sudeste,Gabriel,3097.26,10,30972.6,18314.64,12657.96
8501,2024-09-04,Monitor,Monitores,Nordeste,Fernanda,6973.17,6,41839.02,28718.2,13120.82
8502,2025-01-02,SSD,Armazenamento,Sudeste,Gabriel,3152.86,1,3152.86,2484.82,668.04
8503,2022-11-06,Headset,Áudio,Centro-Oeste,Eduardo,4525.02,2,9050.04,5278.23,3771.81
8504,2022-07-08,Webcam,Vídeo,Sudeste,Gabriel,6847.47,8,54779.76,43329.01,11450.75
8505,2023-04-09,Webcam,Vídeo,Sudeste,Helena,7022.41,7,49156.87,31126.13,18030.74
8506,2025-01-30,Monitor,Monitores,Centro-Oeste,Daniela,4573.88,8,36591.04,18352.03,18239.01
8507,2024-11-30,Webcam,Vídeo,Sudeste,Carlos,5512.76,2,11025.52,7675.6,3349.92
8508,2024-10-14,SSD,Armazenamento,Centro-Oeste,Daniela,6976.63,8,55813.04,44279.17,11533.87
8509,2022-06-15,Headset,Áudio,Sul,Ana,7351.29,1,7351.29,4053.45,3297.84
8510,2024-08-29,Teclado,Periféricos,Centro-Oeste,Daniela,3042.68,5,15213.4,12769.22,2444.18
8511,2022-01-24,SSD,Armazenamento,Sudeste,Bruno,2239.37,6,13436.22,9677.94,3758.28
8512,2024-03-23,Headset,Áudio,Nordeste,Carlos,6391.26,2,12782.52,8151.04,4631.48
8513,2024-03-10,Teclado,Periféricos,Nordeste,Gabriel,3442.92,3,10328.76,5249.67,5079.09
8514,2023-07-16,Monitor,Monitores,Sul,Gabriel,7669.94,10,76699.4,43809.32,32890.08
8515,2021-07-20,SSD,Armazenamento,Sul,Fernanda,4075.84,4,16303.36,11736.71,4566.65
8516,2022-02-23,SSD,Armazenamento,Norte,Gabriel,1302.67,6,7816.02,6251.93,1564.09
8517,2021-01-17,Notebook,Computadores,Sul,Fernanda,5809.47,1,5809.47,4718.34,1091.13
8518,2021-02-17,HD Externo,Armazenamento,Sul,Daniela,1930.1,5,9650.5,5883.75,3766.75
8519,2022-06-02,Monitor,Monitores,Centro-Oeste,Ana,4294.62,7,30062.34,21898.43,8163.91
8520,2021-04-18,Webcam,Vídeo,Sul,Eduardo,7788.98,1,7788.98,4687.7,3101.28
8521,2024-12-10,SSD,Armazenamento,Centro-Oeste,Daniela,5710.77,1,5710.77,4581.84,1128.93
8522,2022-12-20,Notebook,Computadores,Sul,Carlos,5044.83,4,20179.32,15663.52,4515.8
8523,2025-01-09,Mouse,Periféricos,Sul,Fernanda,7465.23,5,37326.15,20827.86,16498.29
8524,2022-04-09,Teclado,Periféricos,Sudeste,Carlos,7924.85,3,23774.55,18600.08,5174.47
8525,2024-04-17,SSD,Armazenamento,Sudeste,Bruno,3301.28,5,16506.4,13926.4,2580.0
8526,2023-04-16,Webcam,Vídeo,Sul,Fernanda,1398.41,9,12585.69,7038.62,5547.07
8527,2022-05-07,Webcam,Vídeo,Norte,Gabriel,7919.68,5,39598.4,24265.62,15332.78
8528,2022-03-13,Notebook,Computadores,Sudeste,Fernanda,5285.17,8,42281.36,31612.81,10668.55
8529,2023-12-05,HD Externo,Armazenamento,Nordeste,Gabriel,5914.97,3,17744.91,12617.4,5127.51
8530,2022-05-16,SSD,Armazenamento,Sul,Eduardo,4861.24,2,9722.48,8191.26,1531.22
8531,2021-06-10,Headset,Áudio,Norte,Gabriel,6170.2,4,24680.8,14253.73,10427.07
8532,2022-03-03,HD Externo,Armazenamento,Norte,Ana,264.29,5,1321.45,869.79,451.66
8533,2021-10-19,Headset,Áudio,Sul,Eduardo,4542.11,1,4542.11,2583.72,1958.39
8534,2022-08-26,Headset,Áudio,Nordeste,Bruno,4665.08,7,32655.56,24846.0,7809.56
8535,2024-07-20,Teclado,Periféricos,Sudeste,Gabriel,6917.91,7,48425.37,37089.3,11336.07
8536,2024-04-26,Webcam,Vídeo,Sul,Eduardo,367.96,4,1471.84,1208.93,262.91
8537,2023-10-13,Headset,Áudio,Sudeste,Gabriel,7415.75,10,74157.5,53202.33,20955.17
8538,2022-12-29,HD Externo,Armazenamento,Norte,Daniela,4601.48,1,4601.48,2379.71,2221.77
8539,2024-09-27,Notebook,Computadores,Sul,Bruno,5299.24,5,26496.2,19263.0,7233.2
8540,2025-01-28,Mouse,Periféricos,Centro-Oeste,Fernanda,2858.6,10,28586.0,15939.6,12646.4
8541,2021-10-12,Monitor,Monitores,Nordeste,Eduardo,6570.32,2,13140.64,9574.1,3566.54
8542,2023-10-25,HD Externo,Armazenamento,Sudeste,Carlos,774.51,8,6196.08,4958.69,1237.39
8543,2023-04-02,HD Externo,Armazenamento,Centro-Oeste,Carlos,2583.39,10,25833.9,13250.51,12583.39
8544,2023-03-02,SSD,Armazenamento,Centro-Oeste,Carlos,3438.1,9,30942.9,16471.08,14471.82
8545,2023-11-15,HD Externo,Armazenamento,Sul,Eduardo,1748.23,8,13985.84,8740.23,5245.61
8546,2022-11-29,Headset,Áudio,Norte,Ana,6636.86,2,13273.72,7166.34,6107.38
8547,2023-10-20,Monitor,Monitores,Nordeste,Gabriel,3910.2,3,11730.6,8955.68,2774.92
8548,2024-04-25,Mouse,Periféricos,Sudeste,Gabriel,5402.2,5,27011.0,22614.4,4396.6
8549,2022-12-02,Headset,Áudio,Sudeste,Carlos,2592.01,4,10368.04,6293.5,4074.54
8550,2022-08-19,Notebook,Computadores,Sul,Helena,2458.48,5,12292.4,10130.31,2162.09
8551,2024-09-25,Webcam,Vídeo,Sul,Bruno,6520.71,1,6520.71,3995.76,2524.95
8552,2024-05-14,Mouse,Periféricos,Norte,Ana,2976.97,6,17861.82,14580.58,3281.24
8553,2025-01-03,SSD,Armazenamento,Centro-Oeste,Gabriel,364.75,7,2553.25,2070.0,483.25
8554,2021-08-16,Mouse,Periféricos,Norte,Helena,1851.45,5,9257.25,5780.61,3476.64
8555,2023-10-09,Headset,Áudio,Sudeste,Bruno,4436.57,7,31055.99,17090.03,13965.96
